2012-01-01 00:00,4.09,15.66,NNE,7.23,0,0
2012-01-01 00:06,4.43,19.44,NNE,5.95,0,0
2012-01-01 00:12,4.27,23.24,NNE,6.31,0,0
2012-01-01 00:18,4.62,19.30,NNE,6.53,0,0
2012-01-01 00:24,4.44,15.01,NNE,6.50,0,0
2012-01-01 00:30,3.83,18.64,NNE,6.04,0,0
2012-01-01 00:36,4.05,16.21,NNE,5.72,0,0
2012-01-01 00:42,3.96,15.82,NNE,5.42,0,0
2012-01-01 00:48,3.75,16.13,NNE,5.60,0,0
2012-01-01 00:54,3.59,19.75,NNE,5.38,0,0
2012-01-01 01:00,3.36,17.98,NNE,4.66,0,0
2012-01-01 01:06,2.80,14.00,NNE,4.30,0,0
2012-01-01 01:12,3.03,17.99,NNE,4.27,0,0
2012-01-01 01:18,2.59,9.43,N,4.51,0,0
2012-01-01 01:24,3.11,12.20,NNE,4.05,0,0
2012-01-01 01:30,2.64,14.64,NNE,4.17,0,0
2012-01-01 01:36,2.74,8.71,N,3.71,0,0
2012-01-01 01:42,3.10,8.00,N,4.20,0,0
2012-01-01 01:48,2.65,358.23,N,4.18,0,0
2012-01-01 01:54,2.50,344.00,NNW,4.10,0,0
2012-01-01 02:00,3.08,342.34,NNW,4.08,0,0
2012-01-01 02:06,2.24,323.71,NW,3.94,0,0
2012-01-01 02:12,1.76,338.18,NNW,3.43,0,0
2012-01-01 02:18,2.20,349.00,N,2.70,0,0
2012-01-01 02:24,1.40,346.07,NNW,2.66,0,0
2012-01-01 02:30,1.89,350.98,N,1.97,0,0
2012-01-01 02:36,1.44,12.27,NNE,2.51,0,0
2012-01-01 02:42,1.54,38.29,NE,1.79,0,0
2012-01-01 02:48,1.87,38.14,NE,2.56,0,0
2012-01-01 02:54,2.42,27.75,NNE,2.92,0,0
2012-01-01 03:00,2.81,24.83,NNE,3.42,0,0
2012-01-01 03:06,2.73,29.84,NNE,3.96,0,0
2012-01-01 03:12,2.45,27.56,NNE,3.79,0,0
2012-01-01 03:18,3.50,18.00,NNE,4.90,0,0
2012-01-01 03:24,2.28,13.88,NNE,4.89,0,0
2012-01-01 03:30,3.09,11.30,NNE,4.04,0,0
2012-01-01 03:36,2.44,14.19,NNE,4.57,0,0
2012-01-01 03:42,2.74,11.02,N,4.98,0,0
2012-01-01 03:48,2.82,4.97,N,3.98,0,0
2012-01-01 03:54,2.28,359.10,N,4.47,0,0
2012-01-01 04:00,3.11,327.36,NNW,4.08,0,0
2012-01-01 04:06,4.00,306.00,NW,4.90,0,0
2012-01-01 04:12,3.97,304.05,NW,4.88,0,0
2012-01-01 04:18,4.20,310.00,NW,5.60,0,0
2012-01-01 04:24,4.37,313.05,NW,5.57,0,0
2012-01-01 04:30,3.95,311.28,NW,5.24,0,0
2012-01-01 04:36,3.05,312.80,NW,4.26,0,0
