Date Time, Speed, Direction, Direction, Gust, X, R 
2014-01-01 00:00,1.90,247.00,WSW,2.60,0,0
2014-01-01 00:06,2.30,239.00,WSW,2.90,0,0
2014-01-01 00:12,2.50,232.00,SW,3.10,0,0
2014-01-01 00:18,2.30,228.00,SW,3.20,0,0
2014-01-01 00:24,2.70,230.00,SW,3.10,0,0
2014-01-01 00:30,2.90,231.00,SW,3.40,0,0
2014-01-01 00:36,2.90,220.00,SW,3.60,0,0
2014-01-01 00:42,3.10,218.00,SW,3.70,0,0
2014-01-01 00:48,3.30,228.00,SW,3.90,0,0
2014-01-01 00:54,3.80,222.00,SW,4.40,0,0
2014-01-01 01:00,3.90,219.00,SW,4.80,0,0
2014-01-01 01:06,4.00,221.00,SW,5.00,0,0
2014-01-01 01:12,3.60,223.00,SW,4.50,0,0
2014-01-01 01:18,3.20,236.00,SW,4.00,0,0
2014-01-01 01:24,2.80,239.00,WSW,4.50,0,0
2014-01-01 01:30,2.60,245.00,WSW,4.10,0,0
2014-01-01 01:36,2.30,245.00,WSW,3.60,0,0
2014-01-01 01:42,2.50,252.00,WSW,3.60,0,0
2014-01-01 01:48,3.10,254.00,WSW,4.10,0,0
2014-01-01 01:54,2.90,258.00,WSW,3.50,0,0
2014-01-01 02:00,2.20,273.00,W,3.40,0,0
2014-01-01 02:06,2.40,267.00,W,3.40,0,0
2014-01-01 02:12,2.30,265.00,W,3.80,0,0
2014-01-01 02:18,2.70,258.00,WSW,3.20,0,0
2014-01-01 02:24,2.30,252.00,WSW,3.10,0,0
2014-01-01 02:30,1.90,249.00,WSW,2.60,0,0
2014-01-01 02:36,1.90,267.00,W,2.90,0,0
2014-01-01 02:42,2.10,272.00,W,3.00,0,0
2014-01-01 02:48,1.80,266.00,W,3.00,0,0
2014-01-01 02:54,2.50,267.00,W,3.20,0,0
2014-01-01 03:00,2.10,271.00,W,3.30,0,0
2014-01-01 03:06,2.90,264.00,W,3.90,0,0
2014-01-01 03:12,3.10,278.00,W,4.10,0,0
2014-01-01 03:18,2.90,280.00,W,3.90,0,0
2014-01-01 03:24,2.70,276.00,W,4.30,0,0
2014-01-01 03:30,3.00,274.00,W,4.50,0,0
2014-01-01 03:36,3.70,266.00,W,4.90,0,0
2014-01-01 03:42,4.00,271.00,W,6.20,0,0
2014-01-01 03:48,4.60,266.00,W,6.00,0,0
2014-01-01 03:54,5.00,272.00,W,7.70,0,0
2014-01-01 04:00,4.10,278.00,W,5.50,0,0
2014-01-01 04:06,4.30,277.00,W,6.40,0,0
2014-01-01 04:12,4.00,282.00,WNW,6.60,0,0
2014-01-01 04:18,5.00,283.00,WNW,6.70,0,0
2014-01-01 04:24,4.00,279.00,W,6.60,0,0
2014-01-01 04:30,3.20,278.00,W,5.70,0,0
2014-01-01 04:36,4.90,272.00,W,6.50,0,0
2014-01-01 04:42,4.50,276.00,W,6.00,0,0
2014-01-01 04:48,4.80,272.00,W,7.60,0,0
2014-01-01 04:54,4.30,276.00,W,6.10,0,0
2014-01-01 05:00,5.20,271.00,W,7.60,0,0
2014-01-01 05:06,4.10,271.00,W,8.60,0,0
2014-01-01 05:12,4.70,274.00,W,7.10,0,0
2014-01-01 05:18,5.10,268.00,W,8.30,0,0
2014-01-01 05:24,4.20,278.00,W,6.30,0,0
2014-01-01 05:30,3.60,269.00,W,6.30,0,0
2014-01-01 05:36,5.10,273.00,W,6.70,0,0
2014-01-01 05:42,4.20,277.00,W,6.20,0,0
2014-01-01 05:48,3.80,276.00,W,7.00,0,0
2014-01-01 05:54,4.10,284.00,WNW,6.50,0,0
2014-01-01 06:00,4.30,279.00,W,6.50,0,0
2014-01-01 06:06,3.90,281.00,W,5.60,0,0
2014-01-01 06:12,2.90,281.00,W,6.60,0,0
2014-01-01 06:18,3.70,280.00,W,5.50,0,0
2014-01-01 06:24,3.70,277.00,W,5.10,0,0
2014-01-01 06:30,3.40,283.00,WNW,5.20,0,0
2014-01-01 06:36,3.10,280.00,W,5.90,0,0
2014-01-01 06:42,3.10,278.00,W,4.60,0,0
2014-01-01 06:48,3.40,281.00,W,5.40,0,0
2014-01-01 06:54,3.70,272.00,W,5.10,0,0
2014-01-01 07:00,2.60,268.00,W,5.00,0,0
2014-01-01 07:06,3.80,282.00,WNW,5.20,0,0
2014-01-01 07:12,4.00,271.00,W,5.70,0,0
2014-01-01 07:18,2.80,269.00,W,4.70,0,0
2014-01-01 07:24,2.90,262.00,W,4.50,0,0
2014-01-01 07:30,4.00,259.00,W,5.00,0,0
2014-01-01 07:36,2.50,279.00,W,4.90,0,0
2014-01-01 07:42,2.80,293.00,WNW,3.80,0,0
2014-01-01 07:48,3.60,296.00,WNW,8.40,0,0
2014-01-01 07:54,3.80,302.00,WNW,7.70,0,0
2014-01-01 08:00,4.10,300.00,WNW,6.40,0,0
2014-01-01 08:06,3.70,293.00,WNW,7.00,0,0
2014-01-01 08:12,2.90,285.00,WNW,4.80,0,0
2014-01-01 08:18,2.10,279.00,W,3.50,0,0
2014-01-01 08:24,2.50,285.00,WNW,3.80,0,0
2014-01-01 08:30,2.50,279.00,W,3.80,0,0
2014-01-01 08:36,2.00,282.00,WNW,4.40,0,0
2014-01-01 08:42,2.40,267.00,W,3.70,0,0
2014-01-01 08:48,2.40,273.00,W,3.50,0,0
2014-01-01 08:54,3.20,276.00,W,4.50,0,0
2014-01-01 09:00,2.80,265.00,W,3.60,0,0
2014-01-01 09:06,3.00,271.00,W,3.70,0,0
2014-01-01 09:12,2.60,268.00,W,3.80,0,0
2014-01-01 09:18,2.90,269.00,W,4.10,0,0
2014-01-01 09:24,3.20,262.00,W,4.10,0,0
2014-01-01 09:30,3.50,257.00,WSW,4.80,0,0
2014-01-01 09:36,3.40,254.00,WSW,4.50,0,0
2014-01-01 09:42,3.60,253.00,WSW,5.30,0,0
2014-01-01 09:48,3.10,257.00,WSW,4.50,0,0
2014-01-01 09:54,4.00,236.00,SW,5.20,0,0
2014-01-01 10:00,4.80,225.00,SW,5.90,0,0
2014-01-01 10:06,5.00,227.00,SW,6.10,0,0
2014-01-01 10:12,4.50,227.00,SW,6.60,0,0
2014-01-01 10:18,4.70,233.00,SW,5.70,0,0
2014-01-01 10:24,5.00,231.00,SW,5.90,0,0
2014-01-01 10:30,4.90,235.00,SW,5.60,0,0
2014-01-01 10:36,4.70,234.00,SW,6.00,0,0
2014-01-01 10:42,4.40,233.00,SW,6.00,0,0
2014-01-01 10:48,4.90,232.00,SW,6.00,0,0
2014-01-01 10:54,5.50,228.00,SW,6.80,0,0
2014-01-01 11:00,5.40,225.00,SW,6.50,0,0
2014-01-01 11:06,5.60,229.00,SW,6.50,0,0
2014-01-01 11:12,5.30,227.00,SW,6.90,0,0
2014-01-01 11:18,5.40,228.00,SW,6.70,0,0
2014-01-01 11:24,5.50,227.00,SW,6.70,0,0
2014-01-01 11:30,5.30,231.00,SW,6.40,0,0
2014-01-01 11:36,5.20,230.00,SW,6.20,0,0
2014-01-01 11:42,4.70,240.00,WSW,7.00,0,0
2014-01-01 11:48,5.40,234.00,SW,7.40,0,0
2014-01-01 11:54,5.30,238.00,WSW,6.40,0,0
2014-01-01 12:00,4.00,242.00,WSW,6.40,0,0
2014-01-01 12:06,4.50,242.00,WSW,5.90,0,0
2014-01-01 12:12,3.90,242.00,WSW,5.40,0,0
2014-01-01 12:18,4.90,239.00,WSW,6.50,0,0
2014-01-01 12:24,4.00,237.00,WSW,5.70,0,0
2014-01-01 12:30,4.80,236.00,SW,5.80,0,0
2014-01-01 12:36,3.80,248.00,WSW,5.70,0,0
2014-01-01 12:42,3.70,245.00,WSW,5.30,0,0
2014-01-01 12:48,4.90,238.00,WSW,6.10,0,0
2014-01-01 12:54,4.30,240.00,WSW,6.20,0,0
2014-01-01 13:00,3.90,252.00,WSW,5.60,0,0
2014-01-01 13:06,3.80,247.00,WSW,5.70,0,0
2014-01-01 13:12,3.80,246.00,WSW,5.90,0,0
2014-01-01 13:18,3.60,265.00,W,5.10,0,0
2014-01-01 13:24,3.50,253.00,WSW,4.70,0,0
2014-01-01 13:30,3.10,261.00,W,4.00,0,0
2014-01-01 13:36,3.60,260.00,W,4.50,0,0
2014-01-01 13:42,3.10,257.00,WSW,4.30,0,0
2014-01-01 13:48,3.00,264.00,W,3.70,0,0
2014-01-01 13:54,4.10,253.00,WSW,5.20,0,0
2014-01-01 14:00,3.30,247.00,WSW,5.20,0,0
2014-01-01 14:06,3.20,259.00,W,4.60,0,0
2014-01-01 14:12,3.70,243.00,WSW,5.60,0,0
2014-01-01 14:18,2.90,248.00,WSW,4.40,0,0
2014-01-01 14:24,3.30,239.00,WSW,5.10,0,0
2014-01-01 14:30,3.40,239.00,WSW,4.30,0,0
2014-01-01 14:36,3.80,240.00,WSW,4.80,0,0
2014-01-01 14:42,3.60,236.00,SW,5.10,0,0
2014-01-01 14:48,3.60,240.00,WSW,5.00,0,0
2014-01-01 14:54,5.20,237.00,WSW,6.00,0,0
2014-01-01 15:00,4.90,235.00,SW,6.00,0,0
2014-01-01 15:06,3.40,242.00,WSW,5.10,0,0
2014-01-01 15:12,3.60,250.00,WSW,5.90,0,0
2014-01-01 15:18,4.40,238.00,WSW,6.00,0,0
