Date Time, Speed, Direction, Direction, Gust, X, R 
2014-10-02 00:00,5.62,44.08,NE,7.71,0,0
2014-10-02 00:06,4.71,41.21,NE,7.61,0,0
2014-10-02 00:12,5.06,42.47,NE,7.60,0,0
2014-10-02 00:18,5.12,41.19,NE,6.87,0,0
2014-10-02 00:24,3.63,35.40,NE,5.93,0,0
2014-10-02 00:30,3.85,36.82,NE,5.26,0,0
2014-10-02 00:36,3.82,44.70,NE,6.56,0,0
2014-10-02 00:42,4.79,44.84,NE,6.67,0,0
2014-10-02 00:48,2.82,44.88,NE,6.18,0,0
2014-10-02 00:54,3.84,45.05,NE,6.68,0,0
2014-10-02 01:00,4.33,52.64,NE,5.55,0,0
2014-10-02 01:06,4.30,55.07,NE,6.67,0,0
2014-10-02 01:12,4.82,53.87,NE,6.79,0,0
2014-10-02 01:18,4.46,56.27,ENE,7.14,0,0
2014-10-02 01:24,4.79,55.58,NE,7.62,0,0
2014-10-02 01:30,5.37,61.12,ENE,8.15,0,0
2014-10-02 01:36,5.38,58.48,ENE,7.43,0,0
2014-10-02 01:42,5.16,54.52,NE,7.95,0,0
2014-10-02 01:48,5.19,54.98,NE,7.56,0,0
2014-10-02 01:54,4.47,53.65,NE,6.88,0,0
2014-10-02 02:00,6.40,50.00,NE,8.30,0,0
2014-10-02 02:06,5.50,52.00,NE,7.70,0,0
2014-10-02 02:12,5.47,52.02,NE,7.70,0,0
2014-10-02 02:18,6.10,54.00,NE,9.10,0,0
2014-10-02 02:24,6.10,59.00,ENE,9.00,0,0
2014-10-02 02:30,6.08,58.97,ENE,9.02,0,0
2014-10-02 02:36,6.95,54.98,NE,8.61,0,0
2014-10-02 02:42,5.60,52.00,NE,9.20,0,0
2014-10-02 02:48,6.00,57.00,ENE,9.20,0,0
2014-10-02 02:54,4.60,53.00,NE,8.80,0,0
2014-10-02 03:00,4.80,58.00,ENE,7.20,0,0
2014-10-02 03:06,5.40,52.00,NE,6.90,0,0
2014-10-02 03:12,5.40,51.52,NE,6.92,0,0
2014-10-02 03:18,5.10,52.00,NE,7.30,0,0
2014-10-02 03:24,6.20,50.00,NE,8.80,0,0
2014-10-02 03:30,6.00,52.00,NE,8.80,0,0
2014-10-02 03:36,6.04,52.30,NE,8.82,0,0
2014-10-02 03:42,5.59,53.86,NE,8.26,0,0
2014-10-02 03:48,5.50,45.92,NE,8.28,0,0
2014-10-02 03:54,6.10,52.50,NE,9.40,0,0
2014-10-02 04:00,5.54,52.37,NE,7.71,0,0
2014-10-02 04:06,5.45,51.77,NE,8.39,0,0
2014-10-02 04:12,5.43,50.95,NE,7.59,0,0
2014-10-02 04:18,6.34,47.59,NE,8.86,0,0
2014-10-02 04:24,5.96,48.42,NE,7.47,0,0
2014-10-02 04:30,5.98,51.51,NE,7.70,0,0
2014-10-02 04:36,5.50,49.50,NE,8.18,0,0
2014-10-02 04:42,4.61,47.31,NE,7.23,0,0
2014-10-02 04:48,4.33,50.50,NE,7.16,0,0
2014-10-02 04:54,4.73,56.63,ENE,7.62,0,0
2014-10-02 05:00,6.25,53.77,NE,8.48,0,0
2014-10-02 05:06,5.47,51.48,NE,7.92,0,0
2014-10-02 05:12,5.21,57.04,ENE,8.16,0,0
2014-10-02 05:18,4.64,49.96,NE,6.98,0,0
2014-10-02 05:24,5.02,51.26,NE,7.65,0,0
2014-10-02 05:30,4.32,47.62,NE,6.42,0,0
2014-10-02 05:36,5.19,48.98,NE,6.54,0,0
2014-10-02 05:42,5.42,51.26,NE,6.44,0,0
2014-10-02 05:48,5.37,51.47,NE,7.54,0,0
2014-10-02 05:54,5.74,52.38,NE,7.17,0,0
2014-10-02 06:00,4.85,50.59,NE,7.59,0,0
2014-10-02 06:06,5.48,52.17,NE,7.45,0,0
2014-10-02 06:12,4.86,57.18,ENE,8.31,0,0
2014-10-02 06:18,5.38,50.84,NE,9.02,0,0
2014-10-02 06:24,5.07,53.19,NE,7.30,0,0
2014-10-02 06:30,5.21,54.92,NE,7.16,0,0
2014-10-02 06:36,5.56,55.62,NE,7.76,0,0
2014-10-02 06:42,6.65,54.62,NE,8.41,0,0
2014-10-02 06:48,6.05,53.90,NE,8.58,0,0
2014-10-02 06:54,6.05,48.40,NE,8.11,0,0
2014-10-02 07:00,5.79,51.33,NE,8.32,0,0
2014-10-02 07:06,5.55,49.14,NE,7.51,0,0
2014-10-02 07:12,5.47,55.03,NE,7.20,0,0
2014-10-02 07:18,5.24,48.14,NE,7.95,0,0
2014-10-02 07:24,7.37,59.89,ENE,9.20,0,0
2014-10-02 07:30,5.35,53.15,NE,7.97,0,0
2014-10-02 07:36,7.38,59.77,ENE,9.35,0,0
2014-10-02 07:42,6.14,54.05,NE,8.41,0,0
2014-10-02 07:48,6.00,54.55,NE,8.87,0,0
2014-10-02 07:54,5.06,53.26,NE,6.82,0,0
2014-10-02 08:00,4.31,55.24,NE,7.17,0,0
2014-10-02 08:06,5.84,53.95,NE,7.63,0,0
2014-10-02 08:12,5.01,49.44,NE,6.97,0,0
2014-10-02 08:18,5.21,52.75,NE,7.90,0,0
2014-10-02 08:24,5.52,51.68,NE,7.79,0,0
2014-10-02 08:30,6.60,55.24,NE,9.02,0,0
2014-10-02 08:36,5.08,50.32,NE,8.08,0,0
2014-10-02 08:42,4.91,53.18,NE,8.58,0,0
2014-10-02 08:48,5.40,51.03,NE,7.66,0,0
2014-10-02 08:54,5.06,54.33,NE,6.80,0,0
2014-10-02 09:00,7.17,58.21,ENE,10.14,0,0
2014-10-02 09:06,6.22,57.18,ENE,9.61,0,0
2014-10-02 09:12,6.25,53.79,NE,8.63,0,0
2014-10-02 09:18,5.22,57.67,ENE,8.03,0,0
2014-10-02 09:24,6.40,55.92,NE,9.34,0,0
2014-10-02 09:30,5.34,52.19,NE,7.86,0,0
2014-10-02 09:36,5.80,57.74,ENE,9.83,0,0
2014-10-02 09:42,5.66,55.60,NE,8.39,0,0
2014-10-02 09:48,5.88,57.52,ENE,7.73,0,0
2014-10-02 09:54,7.35,59.34,ENE,9.30,0,0
2014-10-02 10:00,5.67,57.28,ENE,8.27,0,0
2014-10-02 10:06,6.43,58.38,ENE,9.82,0,0
2014-10-02 10:12,5.52,58.24,ENE,8.29,0,0
2014-10-02 10:18,5.34,50.06,NE,9.38,0,0
2014-10-02 10:24,5.27,54.44,NE,8.82,0,0
2014-10-02 10:30,5.28,56.47,ENE,8.48,0,0
2014-10-02 10:36,6.48,59.54,ENE,9.28,0,0
2014-10-02 10:42,5.78,58.33,ENE,8.50,0,0
2014-10-02 10:48,6.81,60.33,ENE,9.62,0,0
2014-10-02 10:54,6.54,62.94,ENE,8.72,0,0
2014-10-02 11:00,5.78,58.05,ENE,9.46,0,0
2014-10-02 11:06,6.71,54.94,NE,8.80,0,0
2014-10-02 11:12,6.93,58.58,ENE,9.47,0,0
2014-10-02 11:18,5.44,58.68,ENE,9.24,0,0
2014-10-02 11:24,4.67,52.36,NE,7.45,0,0
2014-10-02 11:30,5.74,61.32,ENE,7.46,0,0
2014-10-02 11:36,6.14,59.43,ENE,7.51,0,0
2014-10-02 11:42,5.99,56.95,ENE,8.13,0,0
2014-10-02 11:48,5.49,60.73,ENE,7.97,0,0
2014-10-02 11:54,6.40,67.43,ENE,8.02,0,0
2014-10-02 12:00,6.50,61.87,ENE,8.81,0,0
2014-10-02 12:06,5.29,61.66,ENE,8.81,0,0
2014-10-02 12:12,5.78,59.63,ENE,8.28,0,0
2014-10-02 12:18,6.27,55.52,NE,8.14,0,0
2014-10-02 12:24,7.28,61.47,ENE,9.65,0,0
2014-10-02 12:30,5.32,65.61,ENE,9.42,0,0
2014-10-02 12:36,5.67,57.07,ENE,8.00,0,0
2014-10-02 12:42,6.53,61.68,ENE,8.81,0,0
2014-10-02 12:48,6.15,57.58,ENE,8.82,0,0
2014-10-02 12:54,5.72,60.53,ENE,9.63,0,0
2014-10-02 13:00,6.02,59.56,ENE,10.46,0,0
2014-10-02 13:06,5.79,59.70,ENE,8.67,0,0
2014-10-02 13:12,5.13,65.60,ENE,9.28,0,0
2014-10-02 13:18,5.22,56.53,ENE,8.57,0,0
2014-10-02 13:24,6.13,65.25,ENE,8.78,0,0
2014-10-02 13:30,6.07,55.87,NE,8.64,0,0
2014-10-02 13:36,6.49,61.38,ENE,9.18,0,0
2014-10-02 13:42,5.16,62.70,ENE,8.40,0,0
2014-10-02 13:48,5.91,60.23,ENE,8.95,0,0
2014-10-02 13:54,5.39,57.26,ENE,8.31,0,0
2014-10-02 14:00,5.28,54.87,NE,8.07,0,0
2014-10-02 14:06,6.07,63.06,ENE,8.72,0,0
2014-10-02 14:12,5.99,55.07,NE,8.83,0,0
2014-10-02 14:18,6.36,48.60,NE,8.85,0,0
2014-10-02 14:24,5.69,54.87,NE,9.18,0,0
2014-10-02 14:30,5.30,55.01,NE,9.74,0,0
2014-10-02 14:36,5.63,61.30,ENE,8.12,0,0
2014-10-02 14:42,6.19,57.10,ENE,8.62,0,0
2014-10-02 14:48,5.66,53.21,NE,9.01,0,0
2014-10-02 14:54,5.75,48.97,NE,9.01,0,0
2014-10-02 15:00,7.04,49.65,NE,9.11,0,0
2014-10-02 15:06,5.49,54.76,NE,9.29,0,0
2014-10-02 15:12,5.11,57.63,ENE,8.43,0,0
2014-10-02 15:18,6.20,53.32,NE,9.34,0,0
2014-10-02 15:24,6.41,51.54,NE,9.24,0,0
2014-10-02 15:30,4.96,51.24,NE,9.30,0,0
2014-10-02 15:36,5.83,62.24,ENE,7.30,0,0
2014-10-02 15:42,7.43,52.84,NE,9.75,0,0
2014-10-02 15:48,5.39,47.57,NE,8.86,0,0
2014-10-02 15:54,6.38,52.69,NE,10.27,0,0
2014-10-02 16:00,7.53,55.67,NE,10.17,0,0
2014-10-02 16:06,7.30,58.27,ENE,11.23,0,0
2014-10-02 16:12,8.16,51.65,NE,10.59,0,0
2014-10-02 16:18,6.43,56.72,ENE,12.15,0,0
2014-10-02 16:24,6.00,53.60,NE,9.96,0,0
2014-10-02 16:30,4.70,54.54,NE,10.06,0,0
2014-10-02 16:36,6.50,56.39,ENE,8.58,0,0
2014-10-02 16:42,5.84,60.87,ENE,9.69,0,0
2014-10-02 16:48,6.40,57.52,ENE,9.18,0,0
2014-10-02 16:54,6.53,71.36,ENE,10.38,0,0
2014-10-02 17:00,6.66,70.42,ENE,10.24,0,0
2014-10-02 17:06,6.49,69.81,ENE,9.55,0,0
2014-10-02 17:12,5.46,60.06,ENE,7.91,0,0
2014-10-02 17:18,4.32,62.06,ENE,9.64,0,0
2014-10-02 17:24,6.34,66.34,ENE,8.37,0,0
2014-10-02 17:30,4.97,62.09,ENE,8.08,0,0
2014-10-02 17:36,4.82,61.60,ENE,7.76,0,0
2014-10-02 17:42,4.97,60.34,ENE,8.56,0,0
2014-10-02 17:48,4.62,64.78,ENE,6.27,0,0
2014-10-02 17:54,5.64,60.27,ENE,7.26,0,0
2014-10-02 18:00,4.71,59.51,ENE,7.50,0,0
2014-10-02 18:06,4.56,62.33,ENE,7.82,0,0
2014-10-02 18:12,4.92,72.97,ENE,6.84,0,0
2014-10-02 18:18,7.56,75.94,ENE,10.65,0,0
2014-10-02 18:24,6.04,71.73,ENE,9.74,0,0
2014-10-02 18:30,7.10,81.86,E,8.84,0,0
2014-10-02 18:36,5.86,65.11,ENE,9.10,0,0
2014-10-02 18:42,5.35,64.36,ENE,10.02,0,0
2014-10-02 18:48,7.10,68.00,ENE,10.90,0,0
2014-10-02 18:54,7.14,68.44,ENE,10.92,0,0
2014-10-02 19:00,6.24,71.07,ENE,9.39,0,0
