Date Time, Speed, Direction, Direction, Gust, X, R 
2013-02-02 00:00,6.02,290.71,WNW,9.95,0,0
2013-02-02 00:06,6.20,288.00,WNW,10.60,0,0
2013-02-02 00:12,5.90,285.16,WNW,9.92,0,0
2013-02-02 00:18,5.10,285.00,WNW,10.50,0,0
2013-02-02 00:24,5.82,288.46,WNW,9.03,0,0
2013-02-02 00:30,5.34,289.89,WNW,9.94,0,0
2013-02-02 00:36,6.16,283.94,WNW,10.25,0,0
2013-02-02 00:42,5.46,279.49,W,8.72,0,0
2013-02-02 00:48,6.08,285.41,WNW,11.20,0,0
2013-02-02 00:54,5.26,283.91,WNW,9.20,0,0
2013-02-02 01:00,5.23,286.93,WNW,9.84,0,0
2013-02-02 01:06,5.01,283.60,WNW,10.51,0,0
2013-02-02 01:12,6.42,290.08,WNW,12.30,0,0
2013-02-02 01:18,5.10,291.00,WNW,9.00,0,0
2013-02-02 01:24,6.36,284.43,WNW,9.34,0,0
2013-02-02 01:30,5.20,285.00,WNW,8.90,0,0
2013-02-02 01:36,4.97,285.76,WNW,9.65,0,0
2013-02-02 01:42,5.70,289.00,WNW,9.50,0,0
2013-02-02 01:48,5.95,285.55,WNW,11.03,0,0
2013-02-02 01:54,6.10,283.00,WNW,9.90,0,0
2013-02-02 02:00,5.85,289.76,WNW,11.47,0,0
2013-02-02 02:06,5.18,287.52,WNW,8.38,0,0
2013-02-02 02:12,5.24,285.26,WNW,10.03,0,0
2013-02-02 02:18,5.61,293.86,WNW,10.47,0,0
2013-02-02 02:24,6.09,289.44,WNW,10.75,0,0
2013-02-02 02:30,4.70,292.00,WNW,9.10,0,0
2013-02-02 02:36,5.70,294.00,WNW,10.80,0,0
2013-02-02 02:42,4.26,288.02,WNW,7.87,0,0
2013-02-02 02:48,6.20,296.85,WNW,11.03,0,0
2013-02-02 02:54,6.12,290.99,WNW,11.41,0,0
2013-02-02 03:00,4.80,295.00,WNW,9.80,0,0
2013-02-02 03:06,5.03,282.89,WNW,9.72,0,0
2013-02-02 03:12,4.91,290.13,WNW,8.55,0,0
2013-02-02 03:18,4.79,286.89,WNW,8.99,0,0
2013-02-02 03:24,4.64,287.74,WNW,8.47,0,0
2013-02-02 03:30,3.87,290.00,WNW,8.44,0,0
2013-02-02 03:36,4.98,279.50,W,8.43,0,0
2013-02-02 03:42,3.61,280.54,W,6.14,0,0
2013-02-02 03:48,5.62,282.01,WNW,9.06,0,0
2013-02-02 03:54,5.34,278.32,W,10.11,0,0
2013-02-02 04:00,4.76,279.09,W,8.57,0,0
2013-02-02 04:06,4.57,272.97,W,8.19,0,0
2013-02-02 04:12,4.16,276.67,W,7.32,0,0
2013-02-02 04:18,6.30,277.00,W,10.50,0,0
2013-02-02 04:24,4.06,276.45,W,7.16,0,0
2013-02-02 04:30,4.40,282.00,WNW,6.80,0,0
2013-02-02 04:36,4.43,271.63,W,6.99,0,0
2013-02-02 04:42,4.00,272.00,W,8.10,0,0
2013-02-02 04:48,4.68,273.95,W,9.71,0,0
2013-02-02 04:54,2.86,274.74,W,5.40,0,0
2013-02-02 05:00,5.00,273.54,W,7.53,0,0
2013-02-02 05:06,4.48,269.37,W,7.46,0,0
2013-02-02 05:12,3.30,265.26,W,5.59,0,0
2013-02-02 05:18,3.80,268.00,W,6.70,0,0
2013-02-02 05:24,4.68,273.22,W,7.51,0,0
2013-02-02 05:30,3.92,278.68,W,6.25,0,0
2013-02-02 05:36,3.56,266.48,W,6.08,0,0
2013-02-02 05:42,3.40,265.00,W,7.60,0,0
2013-02-02 05:48,3.53,262.80,W,7.48,0,0
2013-02-02 05:54,4.30,257.00,WSW,7.40,0,0
2013-02-02 06:00,4.04,257.19,WSW,7.31,0,0
