Date Time, Speed, Direction, Direction, Gust, X, R 
2013-11-02 00:00,3.95,228.84,SW,5.84,0,0
2013-11-02 00:06,3.66,227.06,SW,6.75,0,0
2013-11-02 00:12,3.38,220.48,SW,6.70,0,0
2013-11-02 00:18,3.86,225.61,SW,5.69,0,0
2013-11-02 00:24,3.30,225.90,SW,5.49,0,0
2013-11-02 00:30,2.83,227.88,SW,4.55,0,0
2013-11-02 00:36,3.50,225.80,SW,5.44,0,0
2013-11-02 00:42,3.18,225.97,SW,5.25,0,0
2013-11-02 00:48,3.04,229.26,SW,5.14,0,0
2013-11-02 00:54,3.77,228.63,SW,5.53,0,0
2013-11-02 01:00,3.87,229.25,SW,6.19,0,0
2013-11-02 01:06,3.84,224.73,SW,6.30,0,0
2013-11-02 01:12,3.95,225.77,SW,6.43,0,0
2013-11-02 01:18,3.99,226.88,SW,6.18,0,0
2013-11-02 01:24,3.45,225.43,SW,5.45,0,0
2013-11-02 01:30,3.27,228.21,SW,5.96,0,0
2013-11-02 01:36,3.11,225.42,SW,4.86,0,0
2013-11-02 01:42,3.62,235.03,SW,6.19,0,0
2013-11-02 01:48,3.70,231.54,SW,5.69,0,0
2013-11-02 01:54,3.69,231.64,SW,5.99,0,0
2013-11-02 02:00,3.98,229.95,SW,7.42,0,0
2013-11-02 02:06,4.73,228.98,SW,6.66,0,0
2013-11-02 02:12,4.48,227.44,SW,8.02,0,0
2013-11-02 02:18,4.58,233.92,SW,6.51,0,0
2013-11-02 02:24,4.24,236.14,SW,6.11,0,0
2013-11-02 02:30,3.90,240.42,WSW,6.86,0,0
2013-11-02 02:36,4.19,241.14,WSW,6.32,0,0
2013-11-02 02:42,4.07,246.49,WSW,6.33,0,0
2013-11-02 02:48,3.85,243.97,WSW,5.86,0,0
2013-11-02 02:54,3.89,238.12,WSW,6.30,0,0
2013-11-02 03:00,3.44,227.54,SW,5.34,0,0
2013-11-02 03:06,3.99,228.91,SW,6.46,0,0
2013-11-02 03:12,3.97,234.18,SW,6.08,0,0
2013-11-02 03:18,3.52,234.65,SW,5.06,0,0
2013-11-02 03:24,3.60,227.27,SW,5.67,0,0
2013-11-02 03:30,4.01,228.16,SW,5.98,0,0
2013-11-02 03:36,4.07,238.26,WSW,6.35,0,0
2013-11-02 03:42,4.10,241.00,WSW,5.80,0,0
2013-11-02 03:48,4.10,236.80,WSW,6.08,0,0
2013-11-02 03:54,3.92,234.89,SW,6.19,0,0
2013-11-02 04:00,3.41,231.30,SW,5.13,0,0
2013-11-02 04:06,2.91,227.76,SW,4.70,0,0
2013-11-02 04:12,2.79,227.91,SW,4.79,0,0
2013-11-02 04:18,2.62,228.96,SW,4.39,0,0
2013-11-02 04:24,2.47,224.08,SW,4.16,0,0
2013-11-02 04:30,2.30,218.76,SW,4.05,0,0
2013-11-02 04:36,2.22,216.67,SW,4.03,0,0
2013-11-02 04:42,1.91,215.47,SW,3.46,0,0
2013-11-02 04:48,1.80,216.22,SW,3.56,0,0
2013-11-02 04:54,1.62,225.18,SW,2.90,0,0
2013-11-02 05:00,0.79,218.44,SW,1.34,0,0
2013-11-02 05:06,1.00,254.73,WSW,1.54,0,0
2013-11-02 05:12,0.01,277.96,W,0.20,0,0
2013-11-02 05:18,0.12,264.59,W,0.78,0,0
2013-11-02 05:24,0.57,221.15,SW,1.13,0,0
2013-11-02 05:30,1.02,213.71,SSW,1.55,0,0
2013-11-02 05:36,0.76,225.77,SW,1.17,0,0
2013-11-02 05:42,1.12,214.50,SW,1.78,0,0
2013-11-02 05:48,1.38,208.66,SSW,2.26,0,0
2013-11-02 05:54,1.52,239.29,WSW,1.82,0,0
2013-11-02 06:00,1.74,246.20,WSW,2.08,0,0
2013-11-02 06:06,1.72,275.32,W,2.21,0,0
2013-11-02 06:12,2.08,294.44,WNW,2.89,0,0
2013-11-02 06:18,1.75,319.86,NW,2.88,0,0
2013-11-02 06:24,2.07,333.54,NNW,3.49,0,0
2013-11-02 06:30,1.79,343.77,NNW,3.27,0,0
2013-11-02 06:36,2.58,349.96,N,4.84,0,0
2013-11-02 06:42,2.53,345.33,NNW,4.70,0,0
2013-11-02 06:48,2.10,343.46,NNW,4.37,0,0
2013-11-02 06:54,1.61,339.28,NNW,4.18,0,0
2013-11-02 07:00,1.31,334.33,NNW,2.45,0,0
2013-11-02 07:06,1.58,351.64,N,2.97,0,0
2013-11-02 07:12,1.11,347.35,NNW,1.61,0,0
2013-11-02 07:18,0.56,336.80,NNW,1.02,0,0
2013-11-02 07:24,0.52,296.82,WNW,0.78,0,0
2013-11-02 07:30,0.71,299.07,WNW,0.94,0,0
2013-11-02 07:36,1.13,319.08,NW,1.40,0,0
2013-11-02 07:42,0.86,334.83,NNW,1.28,0,0
2013-11-02 07:48,0.82,358.82,N,1.14,0,0
2013-11-02 07:54,0.90,24.27,NNE,1.11,0,0
2013-11-02 08:00,0.98,24.92,NNE,1.19,0,0
2013-11-02 08:06,0.73,39.90,NE,1.41,0,0
2013-11-02 08:12,1.74,28.64,NNE,2.21,0,0
2013-11-02 08:18,2.17,6.17,N,2.65,0,0
2013-11-02 08:24,2.15,21.93,NNE,2.59,0,0
2013-11-02 08:30,1.64,39.60,NE,2.41,0,0
2013-11-02 08:36,1.61,41.35,NE,1.90,0,0
2013-11-02 08:42,1.41,31.96,NNE,1.84,0,0
2013-11-02 08:48,1.85,12.17,NNE,2.18,0,0
2013-11-02 08:54,1.82,13.75,NNE,2.26,0,0
2013-11-02 09:00,0.92,36.80,NE,1.55,0,0
2013-11-02 09:06,0.96,53.69,NE,1.23,0,0
2013-11-02 09:12,0.00,20.77,NNE,0.00,0,0
2013-11-02 09:18,0.15,320.74,NW,0.37,0,0
2013-11-02 09:24,0.85,8.36,N,1.20,0,0
2013-11-02 09:30,0.84,19.01,NNE,1.04,0,0
2013-11-02 09:36,1.14,356.19,N,1.39,0,0
2013-11-02 09:42,0.96,356.41,N,1.31,0,0
2013-11-02 09:48,0.61,359.77,N,0.84,0,0
2013-11-02 09:54,1.01,346.81,NNW,1.32,0,0
2013-11-02 10:00,1.05,333.78,NNW,1.44,0,0
2013-11-02 10:06,0.66,348.54,NNW,1.24,0,0
2013-11-02 10:12,0.10,358.74,N,0.40,0,0
2013-11-02 10:18,0.30,252.27,WSW,0.54,0,0
2013-11-02 10:24,0.48,238.30,WSW,0.63,0,0
2013-11-02 10:30,0.01,258.61,WSW,0.14,0,0
2013-11-02 10:36,0.83,150.23,SSE,1.14,0,0
2013-11-02 10:42,0.06,113.70,ESE,0.42,0,0
2013-11-02 10:48,0.50,91.42,E,0.60,0,0
2013-11-02 10:54,0.43,112.76,ESE,0.84,0,0
2013-11-02 11:00,0.39,118.44,ESE,0.86,0,0
2013-11-02 11:06,0.30,119.69,ESE,0.56,0,0
2013-11-02 11:12,0.00,118.11,ESE,0.00,0,0
2013-11-02 11:18,0.00,118.00,ESE,0.00,0,0
2013-11-02 11:24,0.00,118.00,ESE,0.00,0,0
2013-11-02 11:30,0.00,123.97,SE,0.00,0,0
2013-11-02 11:36,0.20,336.39,NNW,0.45,0,0
2013-11-02 11:42,0.25,34.79,NE,0.69,0,0
2013-11-02 11:48,0.00,25.40,NNE,0.00,0,0
2013-11-02 11:54,0.10,19.86,NNE,0.36,0,0
2013-11-02 12:00,0.06,352.54,N,0.30,0,0
2013-11-02 12:06,0.27,340.52,NNW,0.51,0,0
2013-11-02 12:12,0.87,333.90,NNW,1.14,0,0
2013-11-02 12:18,0.89,340.98,NNW,1.25,0,0
2013-11-02 12:24,0.77,329.13,NNW,1.22,0,0
2013-11-02 12:30,0.62,330.37,NNW,0.93,0,0
2013-11-02 12:36,0.06,276.44,W,0.40,0,0
2013-11-02 12:42,0.74,195.37,SSW,1.16,0,0
2013-11-02 12:48,0.51,200.23,SSW,1.02,0,0
2013-11-02 12:54,0.61,195.85,SSW,0.95,0,0
2013-11-02 13:00,0.61,181.03,S,1.22,0,0
2013-11-02 13:06,0.60,195.47,SSW,1.45,0,0
2013-11-02 13:12,0.12,226.19,SW,0.40,0,0
2013-11-02 13:18,0.00,216.43,SW,0.14,0,0
2013-11-02 13:24,1.05,144.84,SE,1.53,0,0
2013-11-02 13:30,0.61,134.70,SE,1.35,0,0
2013-11-02 13:36,0.07,203.43,SSW,0.52,0,0
2013-11-02 13:42,0.59,137.19,SE,1.37,0,0
2013-11-02 13:48,0.12,141.70,SE,0.72,0,0
2013-11-02 13:54,0.72,175.10,S,1.45,0,0
2013-11-02 14:00,0.87,195.06,SSW,1.68,0,0
2013-11-02 14:06,0.38,250.88,WSW,0.79,0,0
2013-11-02 14:12,0.60,300.65,WNW,1.28,0,0
2013-11-02 14:18,0.93,290.36,WNW,1.48,0,0
2013-11-02 14:24,1.24,289.52,WNW,1.99,0,0
2013-11-02 14:30,1.42,277.64,W,2.34,0,0
2013-11-02 14:36,0.68,307.72,NW,2.46,0,0
2013-11-02 14:42,0.17,79.23,E,1.01,0,0
2013-11-02 14:48,1.22,165.02,SSE,2.76,0,0
2013-11-02 14:54,0.72,194.75,SSW,1.51,0,0
2013-11-02 15:00,0.97,221.82,SW,1.57,0,0
2013-11-02 15:06,0.91,240.07,WSW,1.98,0,0
2013-11-02 15:12,1.09,223.35,SW,2.17,0,0
2013-11-02 15:18,1.67,209.04,SSW,2.81,0,0
2013-11-02 15:24,1.72,222.93,SW,3.18,0,0
