Date Time, Speed, Direction, Direction, Gust, X, R 
2013-10-02 00:00,1.95,249.98,WSW,2.32,0,0
2013-10-02 00:06,2.30,244.08,WSW,2.81,0,0
2013-10-02 00:12,2.36,247.83,WSW,3.04,0,0
2013-10-02 00:18,1.83,258.16,WSW,2.14,0,0
2013-10-02 00:24,1.96,267.75,W,2.66,0,0
2013-10-02 00:30,2.01,269.86,W,3.09,0,0
2013-10-02 00:36,2.11,272.52,W,2.81,0,0
2013-10-02 00:42,1.98,274.47,W,2.54,0,0
2013-10-02 00:48,2.20,284.92,WNW,3.98,0,0
2013-10-02 00:54,1.81,30.64,NNE,2.85,0,0
2013-10-02 01:00,0.20,50.68,NE,0.69,0,0
2013-10-02 01:06,0.35,346.76,NNW,0.61,0,0
2013-10-02 01:12,0.51,3.11,N,0.76,0,0
2013-10-02 01:18,0.44,348.65,NNW,0.58,0,0
2013-10-02 01:24,0.22,339.82,NNW,0.45,0,0
2013-10-02 01:30,0.00,344.76,NNW,0.00,0,0
2013-10-02 01:36,0.00,344.57,NNW,0.00,0,0
2013-10-02 01:42,0.49,215.38,SW,0.87,0,0
2013-10-02 01:48,1.28,189.24,S,1.73,0,0
2013-10-02 01:54,0.77,176.70,S,1.13,0,0
2013-10-02 02:00,0.41,167.77,SSE,0.82,0,0
2013-10-02 02:06,0.08,180.25,S,0.38,0,0
2013-10-02 02:12,0.03,234.22,SW,0.61,0,0
2013-10-02 02:18,1.03,319.87,NW,2.16,0,0
2013-10-02 02:24,0.67,346.66,NNW,1.16,0,0
2013-10-02 02:30,0.86,13.18,NNE,1.10,0,0
2013-10-02 02:36,0.25,9.74,N,0.46,0,0
2013-10-02 02:42,0.61,337.46,NNW,0.95,0,0
2013-10-02 02:48,0.70,329.00,NNW,1.10,0,0
2013-10-02 02:54,0.61,323.35,NW,0.90,0,0
2013-10-02 03:00,0.75,311.05,NW,1.02,0,0
2013-10-02 03:06,0.64,316.54,NW,0.89,0,0
2013-10-02 03:12,0.70,356.00,N,0.80,0,0
2013-10-02 03:18,0.51,0.85,N,0.69,0,0
2013-10-02 03:24,0.28,0.72,N,0.50,0,0
2013-10-02 03:30,0.00,0.69,N,0.00,0,0
2013-10-02 03:36,0.00,0.59,N,0.00,0,0
2013-10-02 03:42,0.66,268.23,W,0.93,0,0
2013-10-02 03:48,1.12,270.81,W,1.71,0,0
2013-10-02 03:54,0.97,267.24,W,1.36,0,0
2013-10-02 04:00,0.88,270.34,W,1.20,0,0
2013-10-02 04:06,1.00,258.12,WSW,1.46,0,0
2013-10-02 04:12,1.25,256.02,WSW,1.57,0,0
2013-10-02 04:18,1.49,244.45,WSW,1.92,0,0
2013-10-02 04:24,1.75,241.83,WSW,2.14,0,0
2013-10-02 04:30,1.50,250.00,WSW,1.80,0,0
2013-10-02 04:36,1.38,248.23,WSW,1.86,0,0
2013-10-02 04:42,1.18,263.07,W,1.58,0,0
2013-10-02 04:48,1.07,264.35,W,1.43,0,0
2013-10-02 04:54,0.80,266.00,W,1.10,0,0
2013-10-02 05:00,1.10,259.00,W,1.70,0,0
2013-10-02 05:06,1.30,265.00,W,2.00,0,0
2013-10-02 05:12,1.46,268.88,W,2.10,0,0
2013-10-02 05:18,0.87,266.73,W,1.51,0,0
2013-10-02 05:24,0.27,255.40,WSW,0.74,0,0
2013-10-02 05:30,0.00,251.91,WSW,0.00,0,0
2013-10-02 05:36,0.00,251.00,WSW,0.00,0,0
2013-10-02 05:42,0.20,244.00,WSW,0.60,0,0
2013-10-02 05:48,0.99,246.64,WSW,1.19,0,0
2013-10-02 05:54,1.30,245.00,WSW,1.40,0,0
2013-10-02 06:00,1.00,256.00,WSW,1.50,0,0
2013-10-02 06:06,0.70,245.00,WSW,1.00,0,0
2013-10-02 06:12,1.50,238.00,WSW,2.10,0,0
2013-10-02 06:18,1.80,248.00,WSW,2.20,0,0
2013-10-02 06:24,2.10,251.34,WSW,2.73,0,0
2013-10-02 06:30,2.32,268.39,W,3.80,0,0
2013-10-02 06:36,2.45,274.35,W,3.50,0,0
2013-10-02 06:42,2.13,265.43,W,2.93,0,0
2013-10-02 06:48,2.13,255.84,WSW,3.39,0,0
2013-10-02 06:54,1.91,255.04,WSW,2.33,0,0
2013-10-02 07:00,1.99,244.43,WSW,2.59,0,0
2013-10-02 07:06,1.99,243.46,WSW,2.74,0,0
2013-10-02 07:12,2.18,240.22,WSW,2.90,0,0
2013-10-02 07:18,2.33,237.81,WSW,2.86,0,0
2013-10-02 07:24,2.38,239.32,WSW,2.86,0,0
2013-10-02 07:30,2.40,239.00,WSW,3.00,0,0
2013-10-02 07:36,2.25,251.00,WSW,3.06,0,0
2013-10-02 07:42,2.53,239.68,WSW,3.38,0,0
2013-10-02 07:48,2.30,241.00,WSW,2.90,0,0
2013-10-02 07:54,2.09,245.03,WSW,2.49,0,0
2013-10-02 08:00,1.60,249.00,WSW,2.00,0,0
2013-10-02 08:06,1.46,271.30,W,2.30,0,0
2013-10-02 08:12,1.29,277.53,W,1.97,0,0
2013-10-02 08:18,1.53,279.41,W,2.15,0,0
2013-10-02 08:24,1.61,279.72,W,2.48,0,0
2013-10-02 08:30,1.58,279.15,W,2.51,0,0
2013-10-02 08:36,1.22,269.66,W,1.80,0,0
2013-10-02 08:42,1.00,274.00,W,1.70,0,0
2013-10-02 08:48,1.20,282.23,WNW,1.56,0,0
2013-10-02 08:54,1.09,288.48,WNW,1.74,0,0
2013-10-02 09:00,1.70,288.00,WNW,3.20,0,0
2013-10-02 09:06,2.10,286.00,WNW,3.50,0,0
2013-10-02 09:12,1.73,281.61,WNW,3.45,0,0
2013-10-02 09:18,2.00,275.00,W,4.80,0,0
2013-10-02 09:24,2.20,283.00,WNW,4.10,0,0
2013-10-02 09:30,0.86,258.81,W,1.64,0,0
2013-10-02 09:36,0.12,259.40,W,0.84,0,0
2013-10-02 09:42,1.02,257.63,WSW,1.61,0,0
2013-10-02 09:48,1.80,266.00,W,2.60,0,0
2013-10-02 09:54,1.76,265.89,W,2.34,0,0
2013-10-02 10:00,2.03,262.16,W,2.83,0,0
2013-10-02 10:06,2.17,263.05,W,2.72,0,0
2013-10-02 10:12,1.89,266.33,W,2.92,0,0
2013-10-02 10:18,1.91,274.65,W,2.60,0,0
2013-10-02 10:24,2.40,285.00,WNW,3.70,0,0
2013-10-02 10:30,2.23,264.62,W,3.20,0,0
2013-10-02 10:36,2.05,269.65,W,3.47,0,0
2013-10-02 10:42,2.10,269.00,W,3.60,0,0
2013-10-02 10:48,2.32,266.79,W,4.25,0,0
2013-10-02 10:54,3.00,281.00,W,4.20,0,0
2013-10-02 11:00,3.00,278.88,W,4.83,0,0
2013-10-02 11:06,2.40,265.00,W,4.20,0,0
2013-10-02 11:12,2.10,254.00,WSW,3.10,0,0
2013-10-02 11:18,1.82,268.35,W,3.81,0,0
2013-10-02 11:24,3.37,284.40,WNW,4.92,0,0
2013-10-02 11:30,3.45,289.45,WNW,5.41,0,0
2013-10-02 11:36,4.01,283.85,WNW,6.75,0,0
2013-10-02 11:42,3.75,290.06,WNW,6.28,0,0
2013-10-02 11:48,3.08,284.10,WNW,5.14,0,0
2013-10-02 11:54,3.12,291.69,WNW,5.32,0,0
2013-10-02 12:00,2.70,293.27,WNW,4.47,0,0
2013-10-02 12:06,2.38,292.78,WNW,4.08,0,0
2013-10-02 12:12,1.50,290.23,WNW,2.67,0,0
2013-10-02 12:18,2.09,288.47,WNW,4.09,0,0
2013-10-02 12:24,2.47,296.28,WNW,3.91,0,0
2013-10-02 12:30,1.54,293.49,WNW,2.94,0,0
2013-10-02 12:36,2.02,292.82,WNW,3.61,0,0
