Date Time, Speed, Direction, Direction, Gust, X, R 
2011-09-02 00:00,3.08,75.27,ENE,4.11,0,0
2011-09-02 00:06,2.50,65.00,ENE,4.20,0,0
2011-09-02 00:12,1.99,91.37,E,3.35,0,0
2011-09-02 00:18,3.21,67.34,ENE,4.49,0,0
2011-09-02 00:24,3.50,74.02,ENE,5.53,0,0
2011-09-02 00:30,2.50,74.25,ENE,4.80,0,0
2011-09-02 00:36,2.51,79.26,E,4.15,0,0
2011-09-02 00:42,2.90,77.79,ENE,4.42,0,0
2011-09-02 00:48,2.65,75.19,ENE,4.13,0,0
2011-09-02 00:54,3.46,68.04,ENE,4.42,0,0
2011-09-02 01:00,2.34,61.66,ENE,3.88,0,0
2011-09-02 01:06,2.15,30.62,NNE,2.94,0,0
2011-09-02 01:12,2.25,28.80,NNE,3.34,0,0
2011-09-02 01:18,2.64,21.10,NNE,3.50,0,0
2011-09-02 01:24,2.64,21.42,NNE,3.56,0,0
2011-09-02 01:30,2.59,21.87,NNE,3.52,0,0
2011-09-02 01:36,2.64,20.55,NNE,3.57,0,0
2011-09-02 01:42,2.26,18.60,NNE,3.15,0,0
2011-09-02 01:48,2.45,20.88,NNE,3.50,0,0
2011-09-02 01:54,3.15,23.58,NNE,4.42,0,0
2011-09-02 02:00,3.75,24.55,NNE,4.91,0,0
2011-09-02 02:06,4.50,13.00,NNE,5.70,0,0
2011-09-02 02:12,4.59,22.30,NNE,6.11,0,0
2011-09-02 02:18,4.50,21.00,NNE,5.70,0,0
2011-09-02 02:24,4.50,21.12,NNE,5.98,0,0
2011-09-02 02:30,4.37,22.62,NNE,5.43,0,0
2011-09-02 02:36,4.39,23.70,NNE,5.59,0,0
2011-09-02 02:42,3.76,26.80,NNE,5.04,0,0
2011-09-02 02:48,3.96,25.96,NNE,5.08,0,0
2011-09-02 02:54,3.50,24.00,NNE,4.70,0,0
2011-09-02 03:00,3.80,22.20,NNE,4.77,0,0
2011-09-02 03:06,3.38,23.43,NNE,4.45,0,0
2011-09-02 03:12,3.65,23.36,NNE,5.28,0,0
2011-09-02 03:18,3.76,24.33,NNE,5.08,0,0
