Date Time, Speed, Direction, Direction, Gust, X, R 
2011-04-02 00:00,2.39,278.72,W,3.59,0,0
2011-04-02 00:06,1.96,267.62,W,2.84,0,0
2011-04-02 00:12,2.17,265.70,W,3.08,0,0
2011-04-02 00:18,1.90,268.00,W,3.00,0,0
2011-04-02 00:24,2.59,264.61,W,4.34,0,0
2011-04-02 00:30,2.60,272.00,W,4.00,0,0
2011-04-02 00:36,3.21,273.68,W,5.01,0,0
2011-04-02 00:42,3.33,279.09,W,5.45,0,0
2011-04-02 00:48,3.84,287.11,WNW,5.56,0,0
2011-04-02 00:54,3.94,293.05,WNW,5.83,0,0
2011-04-02 01:00,2.94,299.56,WNW,5.06,0,0
2011-04-02 01:06,3.50,313.00,NW,6.50,0,0
2011-04-02 01:12,3.28,308.42,NW,5.09,0,0
2011-04-02 01:18,3.80,306.00,NW,5.90,0,0
2011-04-02 01:24,3.82,305.52,NW,6.47,0,0
2011-04-02 01:30,3.57,295.96,WNW,6.67,0,0
2011-04-02 01:36,4.20,296.36,WNW,6.81,0,0
2011-04-02 01:42,4.72,296.45,WNW,8.23,0,0
2011-04-02 01:48,4.18,295.90,WNW,7.30,0,0
2011-04-02 01:54,4.20,288.00,WNW,6.80,0,0
2011-04-02 02:00,4.12,286.88,WNW,7.28,0,0
2011-04-02 02:06,4.60,281.00,W,7.10,0,0
2011-04-02 02:12,3.93,278.52,W,6.19,0,0
2011-04-02 02:18,3.86,278.23,W,6.21,0,0
2011-04-02 02:24,4.49,284.72,WNW,7.64,0,0
2011-04-02 02:30,4.14,290.43,WNW,6.65,0,0
2011-04-02 02:36,4.22,279.27,W,6.79,0,0
2011-04-02 02:42,3.80,285.00,WNW,6.70,0,0
2011-04-02 02:48,3.62,278.95,W,5.89,0,0
2011-04-02 02:54,4.00,282.00,WNW,7.30,0,0
2011-04-02 03:00,4.35,276.24,W,6.58,0,0
2011-04-02 03:06,3.22,277.72,W,5.37,0,0
2011-04-02 03:12,3.42,284.83,WNW,6.39,0,0
2011-04-02 03:18,3.80,281.00,W,6.00,0,0
2011-04-02 03:24,4.38,280.72,W,8.16,0,0
2011-04-02 03:30,4.50,285.00,WNW,6.80,0,0
2011-04-02 03:36,4.09,283.26,WNW,7.07,0,0
2011-04-02 03:42,4.12,290.94,WNW,6.95,0,0
2011-04-02 03:48,4.46,285.70,WNW,7.68,0,0
2011-04-02 03:54,3.88,279.50,W,7.31,0,0
2011-04-02 04:00,4.22,279.66,W,6.59,0,0
2011-04-02 04:06,4.70,282.00,WNW,6.60,0,0
2011-04-02 04:12,3.71,278.82,W,6.22,0,0
2011-04-02 04:18,4.60,277.13,W,8.71,0,0
2011-04-02 04:24,4.94,277.14,W,7.53,0,0
2011-04-02 04:30,3.66,276.74,W,5.94,0,0
2011-04-02 04:36,4.58,277.00,W,6.28,0,0
2011-04-02 04:42,3.86,276.66,W,6.19,0,0
2011-04-02 04:48,3.46,278.03,W,6.12,0,0
2011-04-02 04:54,3.30,286.00,WNW,6.10,0,0
2011-04-02 05:00,4.09,275.96,W,6.28,0,0
2011-04-02 05:06,4.50,282.00,WNW,7.00,0,0
2011-04-02 05:12,3.03,275.67,W,5.35,0,0
2011-04-02 05:18,3.81,281.90,WNW,6.34,0,0
2011-04-02 05:24,3.42,271.86,W,5.98,0,0
2011-04-02 05:30,3.50,278.00,W,5.80,0,0
2011-04-02 05:36,4.51,278.25,W,6.71,0,0
2011-04-02 05:42,3.60,275.00,W,6.40,0,0
2011-04-02 05:48,3.72,276.64,W,6.19,0,0
2011-04-02 05:54,3.50,280.00,W,5.40,0,0
2011-04-02 06:00,5.10,278.53,W,7.75,0,0
2011-04-02 06:06,3.52,275.06,W,5.54,0,0
2011-04-02 06:12,4.28,280.06,W,7.28,0,0
2011-04-02 06:18,3.89,276.79,W,6.36,0,0
2011-04-02 06:24,3.92,274.02,W,6.58,0,0
2011-04-02 06:30,4.50,279.61,W,8.37,0,0
2011-04-02 06:36,4.33,283.90,WNW,6.75,0,0
2011-04-02 06:42,5.60,276.00,W,8.70,0,0
2011-04-02 06:48,4.73,279.22,W,8.50,0,0
2011-04-02 06:54,5.16,284.43,WNW,8.21,0,0
2011-04-02 07:00,4.81,280.82,W,7.33,0,0
2011-04-02 07:06,5.13,283.88,WNW,8.25,0,0
2011-04-02 07:12,3.89,283.92,WNW,5.91,0,0
2011-04-02 07:18,3.80,279.00,W,7.60,0,0
2011-04-02 07:24,3.68,285.02,WNW,5.95,0,0
2011-04-02 07:30,4.82,277.15,W,8.09,0,0
2011-04-02 07:36,4.12,280.56,W,6.08,0,0
2011-04-02 07:42,4.05,281.58,WNW,6.69,0,0
2011-04-02 07:48,3.99,280.70,W,6.70,0,0
2011-04-02 07:54,4.15,281.57,WNW,8.51,0,0
2011-04-02 08:00,3.45,280.49,W,5.68,0,0
2011-04-02 08:06,4.70,279.00,W,6.30,0,0
2011-04-02 08:12,5.57,287.10,WNW,8.59,0,0
2011-04-02 08:18,3.92,282.20,WNW,6.77,0,0
2011-04-02 08:24,4.05,285.55,WNW,6.90,0,0
2011-04-02 08:30,4.33,281.92,WNW,6.79,0,0
2011-04-02 08:36,4.58,286.75,WNW,6.88,0,0
2011-04-02 08:42,4.19,283.30,WNW,7.88,0,0
2011-04-02 08:48,5.03,283.84,WNW,8.62,0,0
2011-04-02 08:54,5.40,282.00,WNW,9.60,0,0
2011-04-02 09:00,4.58,280.00,W,6.97,0,0
2011-04-02 09:06,4.56,277.88,W,7.82,0,0
2011-04-02 09:12,3.33,284.30,WNW,5.37,0,0
2011-04-02 09:18,4.86,277.39,W,8.24,0,0
2011-04-02 09:24,4.19,283.98,WNW,6.74,0,0
2011-04-02 09:30,4.60,285.00,WNW,7.20,0,0
2011-04-02 09:36,4.86,285.03,WNW,7.05,0,0
2011-04-02 09:42,4.10,288.00,WNW,6.80,0,0
2011-04-02 09:48,3.14,288.97,WNW,4.97,0,0
2011-04-02 09:54,3.23,285.81,WNW,5.24,0,0
2011-04-02 10:00,3.24,284.80,WNW,5.05,0,0
2011-04-02 10:06,3.84,280.22,W,5.26,0,0
2011-04-02 10:12,3.07,284.06,WNW,5.13,0,0
2011-04-02 10:18,3.38,291.16,WNW,6.58,0,0
2011-04-02 10:24,2.98,285.34,WNW,4.89,0,0
2011-04-02 10:30,3.23,281.90,WNW,5.72,0,0
2011-04-02 10:36,3.14,278.31,W,5.18,0,0
2011-04-02 10:42,2.60,282.90,WNW,3.86,0,0
2011-04-02 10:48,2.60,283.86,WNW,4.04,0,0
2011-04-02 10:54,3.00,282.00,WNW,4.70,0,0
2011-04-02 11:00,2.43,286.53,WNW,3.82,0,0
2011-04-02 11:06,2.60,280.00,W,4.20,0,0
2011-04-02 11:12,3.48,283.88,WNW,5.24,0,0
2011-04-02 11:18,3.15,277.22,W,4.96,0,0
2011-04-02 11:24,3.02,275.30,W,4.60,0,0
2011-04-02 11:30,2.46,281.90,WNW,4.09,0,0
2011-04-02 11:36,2.68,279.78,W,4.29,0,0
2011-04-02 11:42,2.80,283.00,WNW,4.70,0,0
2011-04-02 11:48,3.12,280.47,W,5.42,0,0
2011-04-02 11:54,3.90,276.00,W,5.60,0,0
2011-04-02 12:00,3.94,282.68,WNW,5.97,0,0
2011-04-02 12:06,3.33,283.13,WNW,5.06,0,0
2011-04-02 12:12,3.82,282.38,WNW,5.69,0,0
2011-04-02 12:18,3.60,282.00,WNW,5.80,0,0
2011-04-02 12:24,4.04,287.05,WNW,6.37,0,0
2011-04-02 12:30,4.40,288.00,WNW,6.40,0,0
2011-04-02 12:36,3.87,284.45,WNW,6.77,0,0
2011-04-02 12:42,4.68,280.84,W,6.59,0,0
2011-04-02 12:48,4.24,284.27,WNW,6.79,0,0
2011-04-02 12:54,4.51,292.09,WNW,8.48,0,0
2011-04-02 13:00,3.67,296.24,WNW,5.78,0,0
2011-04-02 13:06,3.20,287.00,WNW,5.40,0,0
2011-04-02 13:12,3.90,281.91,WNW,6.54,0,0
2011-04-02 13:18,3.80,283.00,WNW,6.50,0,0
2011-04-02 13:24,4.72,286.18,WNW,7.57,0,0
2011-04-02 13:30,4.29,284.89,WNW,7.08,0,0
2011-04-02 13:36,4.75,281.24,W,6.80,0,0
2011-04-02 13:42,3.81,281.58,WNW,6.43,0,0
2011-04-02 13:48,3.74,276.38,W,6.26,0,0
2011-04-02 13:54,3.90,281.00,W,5.70,0,0
2011-04-02 14:00,3.24,294.61,WNW,6.02,0,0
2011-04-02 14:06,4.38,296.37,WNW,7.00,0,0
2011-04-02 14:12,4.98,287.52,WNW,7.12,0,0
2011-04-02 14:18,4.04,288.30,WNW,5.97,0,0
2011-04-02 14:24,3.75,286.61,WNW,6.31,0,0
2011-04-02 14:30,2.98,298.16,WNW,5.42,0,0
2011-04-02 14:36,3.69,298.53,WNW,6.51,0,0
2011-04-02 14:42,4.60,281.00,W,8.70,0,0
2011-04-02 14:48,4.59,287.99,WNW,6.61,0,0
2011-04-02 14:54,4.35,300.99,WNW,7.12,0,0
2011-04-02 15:00,3.27,284.04,WNW,7.31,0,0
2011-04-02 15:06,3.51,288.79,WNW,6.61,0,0
2011-04-02 15:12,3.83,290.28,WNW,5.72,0,0
2011-04-02 15:18,3.70,277.00,W,6.40,0,0
2011-04-02 15:24,4.57,271.36,W,6.65,0,0
2011-04-02 15:30,4.70,288.00,WNW,7.80,0,0
2011-04-02 15:36,3.65,298.29,WNW,6.57,0,0
2011-04-02 15:42,4.62,260.49,W,7.78,0,0
2011-04-02 15:48,4.33,282.98,WNW,7.39,0,0
2011-04-02 15:54,4.95,276.13,W,8.26,0,0
2011-04-02 16:00,4.14,279.30,W,7.16,0,0
2011-04-02 16:06,4.80,289.00,WNW,8.00,0,0
2011-04-02 16:12,4.94,282.46,WNW,7.16,0,0
2011-04-02 16:18,4.16,279.36,W,7.04,0,0
2011-04-02 16:24,4.10,288.00,WNW,6.60,0,0
2011-04-02 16:30,4.96,282.91,WNW,8.03,0,0
2011-04-02 16:36,4.45,288.01,WNW,7.26,0,0
2011-04-02 16:42,3.60,289.00,WNW,5.60,0,0
2011-04-02 16:48,4.19,277.81,W,7.51,0,0
2011-04-02 16:54,3.60,279.00,W,5.80,0,0
2011-04-02 17:00,4.92,280.13,W,8.30,0,0
2011-04-02 17:06,4.27,292.86,WNW,8.13,0,0
2011-04-02 17:12,4.46,296.82,WNW,6.96,0,0
2011-04-02 17:18,4.23,272.35,W,6.78,0,0
2011-04-02 17:24,3.85,287.77,WNW,6.62,0,0
2011-04-02 17:30,5.60,286.00,WNW,8.50,0,0
2011-04-02 17:36,4.48,280.82,W,7.17,0,0
2011-04-02 17:42,5.60,289.00,WNW,9.10,0,0
2011-04-02 17:48,5.46,293.56,WNW,9.90,0,0
2011-04-02 17:54,4.18,289.32,WNW,7.60,0,0
2011-04-02 18:00,4.53,292.03,WNW,8.49,0,0
2011-04-02 18:06,4.78,299.82,WNW,8.27,0,0
2011-04-02 18:12,5.26,289.69,WNW,8.27,0,0
2011-04-02 18:18,5.70,290.00,WNW,8.60,0,0
2011-04-02 18:24,5.71,302.79,WNW,8.98,0,0
2011-04-02 18:30,5.20,298.00,WNW,8.50,0,0
2011-04-02 18:36,4.64,287.76,WNW,7.38,0,0
2011-04-02 18:42,5.59,280.45,W,8.99,0,0
2011-04-02 18:48,4.34,296.23,WNW,7.28,0,0
2011-04-02 18:54,4.70,294.00,WNW,8.00,0,0
2011-04-02 19:00,3.69,286.64,WNW,7.03,0,0
2011-04-02 19:06,4.76,283.55,WNW,8.46,0,0
2011-04-02 19:12,4.24,302.93,WNW,7.77,0,0
2011-04-02 19:18,5.37,290.29,WNW,8.87,0,0
2011-04-02 19:24,5.28,291.16,WNW,9.47,0,0
2011-04-02 19:30,3.59,309.80,NW,6.68,0,0
2011-04-02 19:36,3.92,286.23,WNW,7.50,0,0
