Date Time, Speed, Direction, Direction, Gust, X, R 
2009-07-02 00:00,1.43,129.22,SE,2.50,0,0
2009-07-02 00:06,2.03,145.67,SE,3.46,0,0
2009-07-02 00:12,1.47,153.74,SSE,3.96,0,0
2009-07-02 00:18,1.77,145.55,SE,3.58,0,0
2009-07-02 00:24,1.38,146.61,SSE,3.17,0,0
2009-07-02 00:30,1.91,139.04,SE,4.49,0,0
2009-07-02 00:36,0.83,125.49,SE,1.71,0,0
2009-07-02 00:42,1.96,131.66,SE,3.85,0,0
2009-07-02 00:48,2.55,122.08,ESE,5.05,0,0
2009-07-02 00:54,2.44,112.44,ESE,3.92,0,0
2009-07-02 01:00,2.08,115.63,ESE,3.93,0,0
2009-07-02 01:06,2.45,111.88,ESE,4.62,0,0
2009-07-02 01:12,2.14,131.96,SE,4.45,0,0
2009-07-02 01:18,1.82,126.29,SE,3.90,0,0
2009-07-02 01:24,2.33,130.61,SE,5.21,0,0
2009-07-02 01:30,2.44,132.50,SE,5.12,0,0
2009-07-02 01:36,1.88,139.79,SE,3.89,0,0
2009-07-02 01:42,1.63,141.57,SE,3.35,0,0
2009-07-02 01:48,,,,,1,1
2009-07-02 01:54,1.18,193.70,SSW,2.24,0,0
2009-07-02 02:00,1.26,165.76,SSE,2.32,0,0
2009-07-02 02:06,0.80,149.37,SSE,1.57,0,0
2009-07-02 02:12,1.19,152.36,SSE,2.31,0,0
2009-07-02 02:18,0.54,122.77,ESE,1.09,0,0
2009-07-02 02:24,0.68,111.57,ESE,1.29,0,0
2009-07-02 02:30,1.05,120.87,ESE,2.30,0,0
2009-07-02 02:36,0.46,144.61,SE,0.89,0,0
2009-07-02 02:42,0.32,143.29,SE,0.84,0,0
2009-07-02 02:48,0.92,119.16,ESE,1.43,0,0
2009-07-02 02:54,0.44,145.09,SE,1.15,0,0
2009-07-02 03:00,0.28,75.59,ENE,1.09,0,0
2009-07-02 03:06,0.35,81.02,E,0.89,0,0
2009-07-02 03:12,0.60,58.09,ENE,0.90,0,0
2009-07-02 03:18,0.40,34.02,NE,1.13,0,0
2009-07-02 03:24,0.53,42.50,NE,1.31,0,0
2009-07-02 03:30,0.62,11.27,NNE,1.59,0,0
2009-07-02 03:36,0.29,284.28,WNW,0.50,0,0
2009-07-02 03:42,1.04,42.44,NE,2.14,0,0
2009-07-02 03:48,2.40,37.94,NE,3.70,0,0
2009-07-02 03:54,2.17,48.30,NE,3.24,0,0
2009-07-02 04:00,2.34,43.43,NE,3.37,0,0
2009-07-02 04:06,3.72,35.79,NE,4.87,0,0
2009-07-02 04:12,3.58,38.62,NE,4.38,0,0
2009-07-02 04:18,3.44,31.84,NNE,4.45,0,0
2009-07-02 04:24,3.52,27.36,NNE,4.86,0,0
2009-07-02 04:30,3.36,29.51,NNE,4.25,0,0
2009-07-02 04:36,3.21,41.69,NE,4.17,0,0
2009-07-02 04:42,3.12,41.56,NE,4.57,0,0
2009-07-02 04:48,3.30,40.24,NE,4.07,0,0
2009-07-02 04:54,2.67,41.53,NE,3.63,0,0
2009-07-02 05:00,2.65,45.20,NE,3.58,0,0
2009-07-02 05:06,1.96,58.37,ENE,3.05,0,0
2009-07-02 05:12,1.80,51.10,NE,2.64,0,0
2009-07-02 05:18,1.90,51.74,NE,2.96,0,0
2009-07-02 05:24,1.89,52.49,NE,2.70,0,0
2009-07-02 05:30,2.35,48.41,NE,3.46,0,0
2009-07-02 05:36,2.85,41.39,NE,3.85,0,0
2009-07-02 05:42,3.67,44.53,NE,5.14,0,0
2009-07-02 05:48,3.91,40.30,NE,4.99,0,0
2009-07-02 05:54,4.46,35.37,NE,5.64,0,0
2009-07-02 06:00,4.55,34.52,NE,5.56,0,0
2009-07-02 06:06,4.63,35.03,NE,5.80,0,0
2009-07-02 06:12,4.78,33.55,NNE,5.99,0,0
2009-07-02 06:18,4.51,34.36,NE,5.78,0,0
2009-07-02 06:24,4.75,36.84,NE,5.97,0,0
2009-07-02 06:30,4.51,37.78,NE,5.81,0,0
2009-07-02 06:36,4.44,45.75,NE,5.69,0,0
2009-07-02 06:42,4.44,39.57,NE,5.46,0,0
2009-07-02 06:48,3.84,37.52,NE,4.90,0,0
2009-07-02 06:54,4.23,45.96,NE,5.58,0,0
2009-07-02 07:00,4.68,43.52,NE,5.86,0,0
2009-07-02 07:06,4.23,43.38,NE,5.15,0,0
2009-07-02 07:12,4.47,45.49,NE,5.57,0,0
2009-07-02 07:18,4.67,43.91,NE,5.55,0,0
2009-07-02 07:24,3.42,54.41,NE,4.86,0,0
2009-07-02 07:30,2.96,55.35,NE,4.38,0,0
2009-07-02 07:36,3.88,49.10,NE,5.15,0,0
2009-07-02 07:42,3.96,46.03,NE,4.91,0,0
2009-07-02 07:48,4.15,48.46,NE,5.28,0,0
2009-07-02 07:54,3.75,58.58,ENE,6.04,0,0
2009-07-02 08:00,3.91,56.96,ENE,5.86,0,0
2009-07-02 08:06,4.41,55.80,NE,6.10,0,0
2009-07-02 08:12,3.98,54.26,NE,5.70,0,0
2009-07-02 08:18,4.36,65.78,ENE,6.58,0,0
2009-07-02 08:24,4.32,59.44,ENE,6.07,0,0
2009-07-02 08:30,4.50,63.81,ENE,6.17,0,0
2009-07-02 08:36,4.53,54.91,NE,5.99,0,0
2009-07-02 08:42,4.92,53.14,NE,6.65,0,0
2009-07-02 08:48,4.66,47.16,NE,6.18,0,0
2009-07-02 08:54,4.66,44.21,NE,6.22,0,0
2009-07-02 09:00,3.85,47.38,NE,5.27,0,0
